GeneID	CTRL_1	CTRL_2	CTRL_3	CTRL_4	CTRL_5	CTRL_6	PD_1	PD_2	PD_3	PD_4	PD_5	PD_6	PD_7	PD_8
DDN	0.283224821	0	0	0	0	0	0	0	2.650172551	0	0.620644485	0	11.85347666	0
DDO	0	0	5.205391731	0.701464886	0	0	0	2.267103373	0	0	2.482577942	0	0	11.19405313
DDOST	8.49674462	0	16.48374048	4.910254204	0	71.58938919	7.02363817	20.40393036	15.90103531	0	4.654833641	7.174665435	8.692549548	4.477621253
DDR2	18.69283816	29.35427764	50.31878673	20.3424817	71.19553325	45.73766531	19.51010603	77.08151468	58.30379612	47.04417106	17.06772335	35.22108486	30.81903931	6.716431879
DDRGK1	9.912868723	6.290202352	7.808087596	0.701464886	3.350378035	21.87453558	7.02363817	29.47234385	0	23.52208553	4.965155884	7.174665435	21.33625798	10.07464782
DDX1	13.02834175	6.290202352	12.14591404	12.62636795	7.538350579	27.84031802	22.63172299	31.73944722	21.20138041	16.28452075	17.06772335	18.26278474	5.53162244	0
DDX10	6.230946055	7.33856941	0	28.76006034	3.350378035	0	14.82768058	27.20524048	0	16.28452075	4.654833641	2.608969249	6.321854217	27.98513283
DDX11	1.699348924	0	0	0.701464886	0.837594509	0	5.462829688	0	18.55120786	0	0.620644485	0	0	0
DDX17	610.9159382	517.893327	589.9443962	633.4227923	386.9686631	290.334745	464.3405235	487.4272252	598.9389966	569.9582263	539.3400579	505.487792	576.8691973	485.8219059
DDX18	18.69283816	12.5804047	27.76208923	25.25273591	25.12783526	15.90875315	34.33778661	9.068413492	10.6006902	3.618782389	15.51611214	35.22108486	17.3850991	32.46275408
DDX19A	3.965147489	2.096734117	6.940522308	2.104394659	7.538350579	0	14.82768058	0	0	9.046955973	9.930311768	7.174665435	11.06324488	21.26870095
DDX19B	2.265798565	0	0	0	0	0	0	0	0	0	1.551611214	1.956726937	15.80463554	0
DDX20	1.982573745	6.290202352	0	0	7.538350579	0	0.780404241	0	0	0	0	5.217938498	3.160927109	3.35821594
DDX21	15.01091549	16.77387294	8.675652885	25.25273591	10.05113411	5.965782432	21.07091451	20.40393036	29.15189806	9.046955973	14.58514541	24.13296555	30.81903931	15.67167439
DDX23	4.531597131	9.435303528	5.205391731	11.92490307	7.538350579	23.86312973	12.48646786	0	7.950517653	0	5.896122612	15.00157318	7.112085994	20.14929564
DDX25	18.40961334	5.241835293	0	4.208789318	17.58948469	0	10.14525513	56.67758433	5.300345102	23.52208553	2.172255699	11.08811931	11.06324488	0
DDX27	4.531597131	12.5804047	0.867565288	1.402929773	3.350378035	0	0	27.20524048	0	3.618782389	5.275478127	2.608969249	11.06324488	26.86572752
DDX31	0	0	4.337826442	5.611719091	7.538350579	0	3.902021206	0	0	0	6.206444855	10.435877	2.370695331	2.238810626
DDX39A	4.531597131	4.193468234	6.072957019	0	4.187972544	0	13.2668721	0	0	7.237564779	1.861933456	0.652242312	0.790231777	21.26870095
DDX3X	86.3835703	137.3360847	121.4591404	131.1739337	83.75945088	95.45251891	157.6416567	156.4301327	87.45569419	142.9419044	113.8882631	153.9291857	154.0951965	141.0450695
DDX3Y	8.213519799	0	0	0	5.863161562	0	74.13840291	56.67758433	0	0	37.85931362	56.09283885	71.12085994	22.38810626
DDX41	8.77996944	22.01570823	5.205391731	2.805859545	1.675189018	0	9.364850894	4.534206746	0	0	2.792900185	5.217938498	1.580463554	0
DDX42	32.28762956	31.45101176	53.78904788	30.16299011	51.09326504	33.80610045	52.28708416	18.13682698	10.6006902	88.66016854	23.27416821	27.39417711	19.75579443	23.50751158
DDX43	0	0	0	0	2.512783526	0	5.462829688	0	0	0	2.172255699	0	3.160927109	0
DDX46	17.27671406	22.01570823	11.27834875	34.37177943	26.80302428	19.88594144	28.87495692	49.87627421	34.45224316	47.04417106	13.34385644	30.00314636	27.6581122	30.22394346
DDX49	3.398697848	0	5.205391731	0	7.538350579	0	0	0	0	1.809391195	4.654833641	3.913453873	0	0
DDX5	166.5361945	142.57792	148.3536643	176.7691514	144.90385	119.3156486	227.8780384	219.9090272	31.80207061	146.5606868	153.9198324	168.9307589	225.2160565	83.95539849
DDX50	3.681922669	8.386936469	4.337826442	0	6.70075607	23.86312973	5.462829688	0	0	0	3.723866913	9.131392371	0.790231777	4.477621253
DDX50P1	0	0	0	0	2.512783526	0	2.341212723	0	7.950517653	0	0.310322243	3.261211561	0	0
DDX52	4.814821951	0	0	0	0	0	0	0	0	0	3.103222427	0	5.53162244	8.955242506
DDX54	6.230946055	15.72550588	17.35130577	0.701464886	12.56391763	29.82891216	0	9.068413492	10.6006902	16.28452075	7.447733826	1.956726937	4.741390663	31.34334877
DDX55	5.664496413	2.096734117	5.205391731	3.507324432	3.350378035	0	10.92565938	13.60262024	10.6006902	5.428173584	6.206444855	4.565696186	4.741390663	24.62691689
DDX56	18.40961334	15.72550588	13.88104462	7.71611375	4.187972544	23.86312973	9.364850894	0	0	14.47512956	8.378700554	14.34933087	3.951158886	0
DDX58	3.681922669	4.193468234	7.808087596	5.611719091	0	0	5.462829688	0	0	1.809391195	7.137411583	0	11.85347666	2.238810626
DDX59	6.514170875	0	2.602695865	2.805859545	19.2646737	0	9.364850894	22.67103373	0	0	2.172255699	8.479150059	0	8.955242506
DDX6	151.5252791	200.2381082	150.0887949	124.1592849	122.2887983	55.68063603	252.8509741	219.9090272	119.2577648	75.99443018	122.5772859	125.230524	111.4226806	152.2391226
DDX60	1.982573745	0	11.27834875	12.62636795	20.93986272	0	6.243233929	11.33551687	18.55120786	0	6.516767098	11.08811931	3.951158886	10.07464782
DDX60L	7.080620516	0	10.41078346	6.313183977	16.75189018	0	2.341212723	0	10.6006902	0	13.0335342	6.522423122	45.83344307	11.19405313
DEAF1	0	6.290202352	0	3.507324432	13.40151214	0	11.70606362	6.801310119	18.55120786	0	2.792900185	9.783634684	0	7.835837193
DECR1	4.531597131	17.82224	6.940522308	16.13369239	10.05113411	0	20.29051027	6.801310119	0	0	9.309667282	9.783634684	0	16.7910797
DEDD	1.982573745	13.62877176	5.205391731	7.71611375	10.88872861	0	13.2668721	15.86972361	2.650172551	9.046955973	8.068378311	9.783634684	24.49718509	3.35821594
DEDD2	2.832248207	7.33856941	7.808087596	0	15.91429567	25.85172387	15.60808482	9.068413492	0	0	3.723866913	10.435877	7.112085994	34.70156471
DEF6	1.699348924	0	0	0	0	0	0	0	0	0	3.41354467	3.261211561	0.790231777	12.31345845
DEF8	8.49674462	29.35427764	11.27834875	12.62636795	11.72632312	7.954376576	23.41212723	9.068413492	66.25431378	57.90051823	15.20578989	24.78520787	21.33625798	57.08967097
DEGS1	27.18958278	10.48367059	14.7486099	16.13369239	15.07670116	9.94297072	11.70606362	45.34206746	31.80207061	21.71269434	16.44707887	12.39260393	22.12648976	52.61204972
DEGS2	0	0	4.337826442	2.805859545	0	19.88594144	0	0	45.05293337	0	2.482577942	0.652242312	4.741390663	0
DEK	17.55993888	18.87060706	28.62965452	23.84980613	23.45264625	3.977188288	6.243233929	22.67103373	0	41.61599748	27.92900185	34.56884255	60.05761506	32.46275408
DELE1	23.22443529	28.30591058	13.88104462	25.25273591	21.77745723	15.90875315	15.60808482	9.068413492	37.10241572	10.85634717	19.86062354	23.48072324	22.12648976	8.955242506
DENND10	6.797395696	2.096734117	9.543218173	2.104394659	22.61505174	0	0.780404241	0	0	27.14086792	8.378700554	8.479150059	6.321854217	36.94037534
DENND1A	10.19609354	17.82224	29.49721981	21.74541148	13.40151214	69.60079504	22.63172299	0	0	12.66573836	24.20513493	35.22108486	34.77019819	4.477621253
DENND1B	13.31156657	4.193468234	0	10.52197329	29.31580781	0	0	0	0	9.046955973	8.99934504	5.87018081	11.85347666	21.26870095
DENND1C	0	0	5.205391731	0	7.538350579	0	0	0	7.950517653	0	0.930966728	3.261211561	13.43394021	0
DENND2A	7.930294978	23.06407529	34.70261154	17.53662216	37.6917529	9.94297072	20.29051027	13.60262024	42.40276082	21.71269434	19.23997905	9.131392371	10.2730131	3.35821594
DENND2B	26.33990832	12.5804047	18.21887106	19.64101682	46.90529249	27.84031802	0	4.534206746	34.45224316	0	20.79159026	20.21951168	15.80463554	25.7463222
DENND2C	5.098046772	4.193468234	0	0	2.512783526	0	0	0	21.20138041	0	4.654833641	0	3.951158886	0
DENND2D	0	0	6.072957019	2.805859545	15.07670116	0	0	18.13682698	0	0	2.482577942	1.304484624	0	3.35821594
DENND3	37.38567633	37.74121411	37.3053074	54.01279625	46.90529249	25.85172387	90.52689197	90.68413492	55.65362357	48.85356226	30.72190203	78.92131978	82.18410482	51.49264441
DENND4A	44.74952166	38.78958117	64.19983135	42.78935807	68.68274972	0	23.41212723	4.534206746	47.70310592	16.28452075	53.37542575	56.74508117	37.14089352	20.14929564
DENND4B	20.67541191	20.96734117	30.3647851	21.04394659	69.52034423	29.82891216	71.79719019	6.801310119	55.65362357	34.3784327	30.41157979	22.17623862	32.39950286	31.34334877
DENND4C	28.03925725	23.06407529	37.3053074	7.014648863	25.96542977	37.78328874	37.45940357	6.801310119	0	37.99721509	33.82512446	32.61211561	17.3850991	35.82097002
DENND5A	167.9523187	132.0942494	194.3346246	141.695907	98.83615204	135.2244018	117.0606362	129.2248923	159.0103531	161.0358163	157.0230548	116.0991316	125.6468526	142.1644748
DENND5B	19.82573745	36.69284705	4.337826442	29.46152523	48.58048151	15.90875315	57.74991384	13.60262024	23.85155296	57.90051823	43.75543623	59.35405041	44.25297952	96.26885694
DENND6A	24.92378422	30.4026447	36.43774212	21.04394659	18.42707919	23.86312973	15.60808482	0	23.85155296	63.32869181	21.72255699	22.82848093	26.07764865	1.119405313
DENND6B	3.115473027	0	0	6.313183977	11.72632312	0	1.560808482	2.267103373	0	9.046955973	1.861933456	4.565696186	0	0
DENR	20.67541191	28.30591058	8.675652885	14.73076261	0	0	21.85131875	6.801310119	10.6006902	10.85634717	7.758056069	13.69708856	24.49718509	21.26870095
DEPDC1B	0.849674462	0	0	0	0	0	0	0	0	0	0	1.304484624	2.370695331	4.477621253
DEPDC5	4.814821951	14.67713882	12.14591404	6.313183977	19.2646737	0	15.60808482	0	13.25086276	0	7.137411583	14.34933087	22.12648976	20.14929564
DEPP1	16.14381478	121.6105788	22.5566975	63.83330466	100.5113411	37.78328874	26.5337442	29.47234385	37.10241572	37.99721509	10.8612785	24.78520787	38.72135708	13.43286376
DEPTOR	5.664496413	11.53203764	20.82156692	14.73076261	19.2646737	71.58938919	0	6.801310119	21.20138041	0	15.82643438	18.26278474	3.951158886	34.70156471
DERA	6.230946055	10.48367059	0	2.805859545	0	5.965782432	0	0	0	0	2.172255699	3.261211561	0	0
DERL1	21.24186155	23.06407529	28.62965452	16.13369239	8.375945088	13.92015901	41.36142478	49.87627421	29.15189806	21.71269434	15.51611214	12.39260393	36.35066175	20.14929564
DERL2	3.115473027	0	5.205391731	9.119043522	1.675189018	17.8973473	28.87495692	2.267103373	2.650172551	30.75965031	9.309667282	16.30605781	5.53162244	11.19405313
DESI1	36.25277704	22.01570823	34.70261154	29.46152523	38.52934741	7.954376576	12.48646786	54.41048095	23.85155296	83.23199496	39.72124707	28.69866174	12.64370843	58.20907629
DESI2	8.77996944	15.72550588	6.940522308	11.92490307	2.512783526	0	19.51010603	13.60262024	23.85155296	3.618782389	14.27482317	0	25.28741687	26.86572752
DET1	5.664496413	5.241835293	3.470261154	0	0	13.92015901	0	13.60262024	0	0	1.551611214	0	0	4.477621253
DEXI	12.46189211	5.241835293	12.14591404	4.910254204	13.40151214	33.80610045	4.682425447	20.40393036	29.15189806	9.046955973	23.27416821	11.08811931	17.3850991	4.477621253
DFFA	18.69283816	38.78958117	48.58365615	31.56591988	20.93986272	35.79469459	31.21616965	27.20524048	53.00345102	23.52208553	28.85996858	24.13296555	33.18973464	45.89561784
DFFB	7.080620516	0	6.072957019	5.611719091	0	0	0	0	23.85155296	16.28452075	4.344511398	6.522423122	10.2730131	0
DGAT2	1.699348924	0	0	0	4.187972544	0	0	0	0	18.09391195	0.310322243	0	7.112085994	0
DGCR11	4.24837231	11.53203764	0	0.701464886	8.375945088	0	0	0	0	10.85634717	2.792900185	3.261211561	5.53162244	0
DGCR2	27.18958278	44.03141646	19.95400163	40.68496341	77.89628932	29.82891216	15.60808482	52.14337758	87.45569419	57.90051823	36.61802464	13.69708856	18.17533087	30.22394346
DGCR5	7.647070158	0	0	2.104394659	17.58948469	0	3.902021206	0	55.65362357	10.85634717	3.103222427	20.87175399	10.2730131	0
DGCR6L	0	0	5.205391731	0	0	15.90875315	7.804042411	0	0	0	4.034189156	0	4.741390663	0
DGCR8	12.46189211	3.145101176	5.205391731	23.84980613	10.05113411	9.94297072	2.341212723	43.07496409	10.6006902	50.66295345	8.068378311	4.565696186	4.741390663	22.38810626
DGKA	4.531597131	5.241835293	0	10.52197329	5.863161562	23.86312973	0	18.13682698	0	23.52208553	2.482577942	8.479150059	21.33625798	11.19405313
DGKB	3.965147489	0	19.95400163	6.313183977	1.675189018	51.70344774	35.11819085	0	26.50172551	25.33147673	7.447733826	23.48072324	52.15529729	51.49264441
DGKD	12.74511693	8.386936469	14.7486099	11.22343818	56.11883209	7.954376576	13.2668721	0	31.80207061	0	27.6186796	15.00157318	22.12648976	0
DGKE	28.03925725	20.96734117	11.27834875	22.44687636	41.87972544	0	45.26344599	9.068413492	10.6006902	28.95025911	20.79159026	28.04641943	41.09205241	7.835837193
DGKG	27.18958278	8.386936469	21.68913221	9.119043522	15.91429567	19.88594144	24.97293572	22.67103373	18.55120786	7.237564779	23.89481269	24.13296555	13.43394021	13.43286376
DGKH	36.81922669	26.20917647	32.96748096	37.87910386	46.90529249	21.87453558	56.9695096	20.40393036	58.30379612	28.95025911	48.41026987	57.39732348	15.80463554	4.477621253
DGKI	24.07410976	28.30591058	17.35130577	31.56591988	62.81958816	0	21.07091451	61.21179107	42.40276082	12.66573836	30.10125755	22.82848093	28.44834398	14.55226907
DGKK	1.982573745	4.193468234	7.808087596	0	0	0	7.02363817	18.13682698	13.25086276	0	0.310322243	3.261211561	3.160927109	0
DGKQ	0	22.01570823	2.602695865	4.910254204	0	0	3.902021206	0	15.90103531	10.85634717	5.275478127	1.304484624	9.482781326	0
DGKZ	20.95863673	30.4026447	18.21887106	12.62636795	26.80302428	37.78328874	36.67899933	0	137.8089727	41.61599748	8.99934504	16.95830012	35.56042997	38.05978065
DGLUCY	18.12638852	9.435303528	27.76208923	16.13369239	40.20453642	21.87453558	2.341212723	15.86972361	26.50172551	23.52208553	15.51611214	15.65381549	15.80463554	32.46275408
DGUOK	6.514170875	20.96734117	0	0.701464886	0	1.988594144	1.560808482	6.801310119	0	10.85634717	4.034189156	11.08811931	2.370695331	2.238810626
DHCR24	50.98046772	140.4811859	70.27278837	69.44502375	78.73388383	77.55517162	89.74648773	106.5538585	180.2117335	191.7954666	129.4043752	127.8394932	110.6324488	89.55242506
DHCR7	9.063194261	16.77387294	4.337826442	7.71611375	26.80302428	5.965782432	6.243233929	0	10.6006902	10.85634717	14.58514541	4.565696186	9.482781326	21.26870095
DHDDS	12.46189211	11.53203764	11.27834875	11.92490307	6.70075607	0	8.584446653	2.267103373	18.55120786	10.85634717	5.896122612	16.30605781	11.85347666	0
DHDDS-AS1	0	1.048367059	0	0	0	0	0	0	0	0	1.551611214	1.304484624	5.53162244	0
DHFR	7.080620516	7.33856941	0	2.104394659	8.375945088	0	14.04727634	13.60262024	0	10.85634717	3.41354467	3.913453873	0	0
DHFR2	4.814821951	7.33856941	1.735130577	17.53662216	8.375945088	31.8175063	10.92565938	6.801310119	21.20138041	0	3.723866913	1.956726937	0	12.31345845
DHH	4.531597131	0	6.072957019	0	11.72632312	0	11.70606362	0	0	0	1.861933456	10.435877	7.112085994	4.477621253
DHODH	5.664496413	0	2.602695865	0	13.40151214	0	2.341212723	0	2.650172551	0	1.241288971	3.913453873	0	0
DHRS13	12.46189211	5.241835293	2.602695865	2.805859545	0	0	2.341212723	0	0	0	1.861933456	12.39260393	1.580463554	0
DHRS3	5.381271593	15.72550588	2.602695865	9.820508408	17.58948469	41.76047702	0	0	29.15189806	21.71269434	2.792900185	13.04484624	27.6581122	0
DHRS7	2.549023386	6.290202352	3.470261154	7.71611375	0	0	7.02363817	11.33551687	0	3.618782389	11.48192298	2.608969249	23.70695331	42.5374019
DHRS7B	0	2.096734117	0	1.402929773	0	0	0	0	0	0	1.861933456	1.304484624	4.741390663	0
DHTKD1	37.38567633	12.5804047	24.29182808	19.64101682	18.42707919	7.954376576	34.33778661	18.13682698	53.00345102	25.33147673	24.82577942	13.69708856	18.96556265	11.19405313
DHX15	24.6405594	19.91897411	66.80252721	42.08789318	18.42707919	11.93156486	29.65536116	34.0065506	23.85155296	37.99721509	40.03156931	27.39417711	49.78460196	38.05978065
DHX29	20.67541191	5.241835293	5.205391731	8.417578636	4.187972544	1.988594144	14.04727634	0	0	14.47512956	8.378700554	5.87018081	13.43394021	4.477621253
DHX30	28.88893171	36.69284705	14.7486099	16.13369239	30.15340232	21.87453558	13.2668721	22.67103373	55.65362357	0	18.61933456	35.22108486	13.43394021	21.26870095
DHX32	0.566449641	1.048367059	13.88104462	4.208789318	0	17.8973473	10.92565938	0	0	25.33147673	9.309667282	5.87018081	17.3850991	0
DHX33	14.72769067	8.386936469	2.602695865	11.92490307	30.15340232	5.965782432	6.243233929	0	23.85155296	0	5.896122612	7.174665435	0	1.119405313
DHX34	3.681922669	0	4.337826442	4.910254204	14.23910665	0	0	0	42.40276082	21.71269434	5.275478127	13.69708856	0	25.7463222
DHX35	1.699348924	0	21.68913221	6.313183977	4.187972544	0	1.560808482	6.801310119	45.05293337	1.809391195	7.758056069	9.131392371	6.321854217	24.62691689
DHX36	12.74511693	31.45101176	6.072957019	15.4322275	0	9.94297072	16.38848906	0	15.90103531	36.18782389	9.930311768	20.87175399	1.580463554	21.26870095
DHX37	1.982573745	2.096734117	6.072957019	6.313183977	0	29.82891216	0	15.86972361	7.950517653	0	8.689022797	5.217938498	0.790231777	19.02989032
DHX38	13.87801621	0	17.35130577	3.507324432	7.538350579	11.93156486	0	18.13682698	55.65362357	18.09391195	7.137411583	13.69708856	12.64370843	0
DHX40	20.95863673	32.49937882	17.35130577	7.71611375	0	11.93156486	10.92565938	6.801310119	10.6006902	0	13.0335342	19.56726937	18.96556265	24.62691689
DHX57	11.61221765	8.386936469	13.01347933	4.208789318	19.2646737	21.87453558	27.31414844	2.267103373	21.20138041	10.85634717	4.034189156	5.217938498	6.321854217	44.77621253
DHX58	0	0	0	0	0	0	0	11.33551687	7.950517653	0	1.241288971	0.652242312	0	0
DHX8	20.95863673	10.48367059	12.14591404	5.611719091	8.375945088	0	19.51010603	9.068413492	10.6006902	9.046955973	11.48192298	7.826907747	23.70695331	17.91048501
DHX9	32.00440473	4.193468234	10.41078346	39.98349852	56.9564266	59.65782432	18.72970179	61.21179107	21.20138041	45.23477987	48.41026987	58.04956579	74.28178705	53.73145504
DIABLO	1.416124103	5.241835293	0	11.92490307	19.2646737	0	7.02363817	0	0	0	2.482577942	1.304484624	0	16.7910797
DIAPH1	7.647070158	8.386936469	6.940522308	4.208789318	10.88872861	15.90875315	24.19253148	0	18.55120786	14.47512956	8.99934504	13.04484624	42.67251596	63.80610285
DIAPH2	9.063194261	0	19.08643635	7.71611375	24.29024076	1.988594144	6.243233929	4.534206746	0	0	6.516767098	15.00157318	13.43394021	2.238810626
DIAPH3	0	0	13.01347933	0	5.863161562	0	14.04727634	0	0	0	0	0	3.160927109	0
DICER1	90.63194261	138.3844517	121.4591404	84.17578636	106.3745026	81.53235991	80.38163684	145.0946159	90.10586674	52.47234465	105.5095625	63.26750429	102.730131	40.29859128
DICER1-AS1	4.814821951	1.048367059	0.867565288	2.104394659	13.40151214	5.965782432	1.560808482	0	10.6006902	1.809391195	4.344511398	2.608969249	0	17.91048501
DIDO1	10.76254319	10.48367059	23.42426279	5.611719091	19.2646737	37.78328874	13.2668721	47.60917083	0	14.47512956	30.72190203	42.3957503	19.75579443	22.38810626
DIMT1	2.832248207	7.33856941	0	7.71611375	0	23.86312973	18.72970179	0	2.650172551	14.47512956	15.51611214	3.913453873	13.43394021	11.19405313
DIO2	9.346419082	25.16080941	20.82156692	3.507324432	20.10226821	13.92015901	10.14525513	0	29.15189806	0	18.30901232	9.783634684	0	7.835837193
DIO3OS	0	0	6.072957019	3.507324432	5.863161562	0	0	0	0	10.85634717	1.551611214	0	0	0
DIP2A	59.47721234	26.20917647	19.08643635	43.49082295	34.34137486	13.92015901	63.99314777	47.60917083	23.85155296	21.71269434	28.85996858	34.56884255	21.33625798	40.29859128
DIP2B	133.1156657	138.3844517	182.1887106	197.8130979	105.5369081	103.4068955	162.3240822	151.895926	132.5086276	173.7015547	209.4675139	143.4933087	134.3394021	146.642096
DIP2C	28.32248207	16.77387294	19.95400163	54.01279625	25.96542977	25.85172387	52.28708416	45.34206746	63.60414123	12.66573836	40.6522138	35.87332717	20.54602621	19.02989032
DIP2C-AS1	0.566449641	5.241835293	0	3.507324432	1.675189018	0	0	9.068413492	0	18.09391195	0	0	4.741390663	16.7910797
DIPK1A	17.27671406	14.67713882	2.602695865	26.65566568	25.12783526	7.954376576	43.7026375	15.86972361	15.90103531	10.85634717	17.37804559	15.65381549	2.370695331	17.91048501
DIPK1B	1.699348924	0	9.543218173	0	15.07670116	0	4.682425447	0	0	0	4.654833641	4.565696186	3.951158886	0
DIPK1C	6.230946055	0	1.735130577	3.507324432	2.512783526	1.988594144	28.87495692	4.534206746	21.20138041	9.046955973	5.585800369	3.261211561	4.741390663	0
DIPK2A	12.46189211	9.435303528	11.27834875	32.26738477	0	0	20.29051027	45.34206746	5.300345102	0	17.06772335	11.08811931	7.112085994	22.38810626
DIPK2B	11.04576801	4.193468234	26.02695865	29.46152523	36.01656388	17.8973473	0	0	0	7.237564779	26.68771288	14.34933087	15.01440377	61.56729223
DIRAS1	5.947721234	11.53203764	0	0	5.863161562	1.988594144	42.14182902	0	0	25.33147673	8.99934504	5.87018081	12.64370843	0
DIRAS2	7.363845337	5.241835293	14.7486099	7.014648863	17.58948469	0	17.16889331	36.27365397	5.300345102	5.428173584	22.96384596	9.783634684	20.54602621	0
DIRAS3	0	0	2.602695865	0	0	0	7.02363817	0	0	5.428173584	2.172255699	11.08811931	0	0
DIRC3	4.24837231	17.82224	2.602695865	4.910254204	4.187972544	0	7.804042411	0	7.950517653	0	3.41354467	2.608969249	1.580463554	0
DIRC3-AS1	3.681922669	0	0	1.402929773	0	0	0	0	0	0	0.310322243	0	0	7.835837193
DIS3	7.363845337	19.91897411	13.88104462	42.78935807	13.40151214	11.93156486	21.85131875	11.33551687	10.6006902	10.85634717	19.23997905	25.43745018	13.43394021	22.38810626
DIS3L	9.912868723	8.386936469	26.89452394	7.014648863	4.187972544	27.84031802	10.92565938	0	10.6006902	41.61599748	8.378700554	7.826907747	3.160927109	20.14929564
DIS3L2	11.32899283	5.241835293	2.602695865	2.805859545	22.61505174	0	17.16889331	6.801310119	34.45224316	10.85634717	8.068378311	24.13296555	9.482781326	11.19405313
DISC1	17.8431637	29.35427764	7.808087596	12.62636795	8.375945088	0	7.804042411	15.86972361	10.6006902	36.18782389	15.51611214	29.35090405	13.43394021	3.35821594
